"Id","Algorithms","Query","Answer","Audio URL","Comment","ContextFlow","Date & Time","Feedback","Input Type","Intent","Language","Location","Source","User Type"
"25382645","Direct Match","rgi.datecheck","Are you saying  please tell the date of accident, Please say yes or no to confirm","","","1","January 3, 2024 11:44 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25382644","Direct Match","rgi.accident date","Please tell the date of accident.","","","1","January 3, 2024 11:44 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25382641","Direct Match","rgi.numbercheck","Are you saying 9482302129, Please say yes or no to confirm","","","1","January 3, 2024 11:44 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25382625","Direct Match","rgi.contact no","Please tell me your contact number.","","","1","January 3, 2024 11:43 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25382622","Direct Match","rgi.namecheck","Are you saying Nisha, Please say yes or no to confirm","","","1","January 3, 2024 11:43 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25382618","Direct Match","rgi.name","Please provide your name.","","","1","January 3, 2024 11:43 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25382611","Direct Match","rgi.insured relationship","Thank you for confirming the policy details JANNA RANJAN BEHERA.  We will require few more details on the accident. What is your relationship with insured? Friend, Insured, Garage or Relative.","","","1","January 3, 2024 11:43 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25382603","Direct Match","rgi.policy holder","I can see the policy holder name is JANNA RANJAN BEHERA. Please say yes or no to confirm","","","1","January 3, 2024 11:43 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25382597","Direct Match","rgi.insuredcheck","Are you saying 9552940452, Please say yes or no to confirm","","","1","January 3, 2024 11:43 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25382594","Direct Match","rgi.mobile no","Please provide your 10 digits registered mobile number attached to the policy","","","1","January 3, 2024 11:42 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25382590","Direct Match","rgi.workshop","I am sorry to hear about your vehicle incident. I will need few details to register your claim.Is your vehicle reported to workshop?","","","1","January 3, 2024 11:42 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25382586","Direct Match","rgi.register claim","Is this for theft claim or accidental claim?","","","1","January 3, 2024 11:42 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25382584","Direct Match","rgi.register","Do you want to register the claim for motor policy or health policy?","","","1","January 3, 2024 11:42 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25382575","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 3, 2024 11:42 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25380085","Direct Match","rgi.mobile no","Please provide your 10 digits registered mobile number attached to the policy","","","1","January 3, 2024 10:13 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25380077","Direct Match","rgi.workshop","I am sorry to hear about your vehicle incident. I will need few details to register your claim.Is your vehicle reported to workshop?","","","1","January 3, 2024 10:12 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25380069","Direct Match","rgi.register claim","Is this for theft claim or accidental claim?","","","1","January 3, 2024 10:12 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25380062","Direct Match","rgi.register","Do you want to register the claim for motor policy or health policy?","","","1","January 3, 2024 10:12 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25380050","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 3, 2024 10:12 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25380032","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 3, 2024 10:11 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25366158","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 3, 2024 5:07 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25366131","Direct Match","rgi.numbercheck","Are you saying 821048807, Please say yes or no to confirm","","","1","January 3, 2024 5:06 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25366103","Direct Match","rgi.contact no","Please tell me your contact number.","","","1","January 3, 2024 5:06 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25366084","Direct Match","rgi.namecheck","Are you saying Ibrahim, Please say yes or no to confirm","","","1","January 3, 2024 5:05 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25366077","Direct Match","rgi.name","Please provide your name.","","","1","January 3, 2024 5:05 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25366053","Direct Match","rgi.insured relationship","Thank you for confirming the policy details JANNA RANJAN BEHERA.  We will require few more details on the accident. What is your relationship with insured? Friend, Insured, Garage or Relative.","","","1","January 3, 2024 5:05 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25366022","Direct Match","rgi.policy holder","I can see the policy holder name is JANNA RANJAN BEHERA. Please say yes or no to confirm","","","1","January 3, 2024 5:04 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25365994","Direct Match","rgi.insuredcheck","Are you saying 9552940452, Please say yes or no to confirm","","","1","January 3, 2024 5:04 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25365979","Direct Match","rgi.mobile no","Please provide your 10 digits registered mobile number attached to the policy","","","1","January 3, 2024 5:04 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25365959","Direct Match","rgi.workshop","I am sorry to hear about your vehicle incident. I will need few details to register your claim.Is your vehicle reported to workshop?","","","1","January 3, 2024 5:03 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25365949","Direct Match","rgi.register claim","Is this for theft claim or accidental claim?","","","1","January 3, 2024 5:03 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25365940","Direct Match","rgi.register","Do you want to register the claim for motor policy or health policy?","","","1","January 3, 2024 5:03 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25365926","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 3, 2024 5:03 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25365912","No Match","integration","","","","1","January 3, 2024 5:03 PM","","TEXT","Not Found","en","","Desktop","New Visitor"
"25365895","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 3, 2024 5:03 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25365884","No Match","cleavadi division","","","","1","January 3, 2024 5:03 PM","","TEXT","Not Found","en","","Desktop","New Visitor"
"25365864","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 3, 2024 5:02 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25365855","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 3, 2024 5:02 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25365848","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 3, 2024 5:02 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25365541","Direct Match","start","Welcome to RGI, your virtual assistant! I can help you with claim intimation and claim status. How may I assist you today?","","","1","January 3, 2024 4:59 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25291009","No Match","19th May","","","","1","January 2, 2024 1:32 PM","","TEXT","Not Found","en","","Desktop","New Visitor"
"25291004","Direct Match","rgi.datecheck","Are you saying  please tell, Please say yes or no to confirm","","","1","January 2, 2024 1:32 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25290998","Direct Match","rgi.accident date","Please tell the date of accident.","","","1","January 2, 2024 1:32 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25290974","Direct Match","rgi.numbercheck","Are you saying 9431046653, Please say yes or no to confirm","","","1","January 2, 2024 1:32 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25290954","Direct Match","rgi.contact no","Please tell me your contact number.","","","1","January 2, 2024 1:31 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25290936","Direct Match","rgi.numbercheck","Are you saying 821048807, Please say yes or no to confirm","","","1","January 2, 2024 1:31 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25290915","Direct Match","rgi.contact no","Please tell me your contact number.","","","1","January 2, 2024 1:31 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25290901","Direct Match","rgi.namecheck","Are you saying Ibrahim, Please say yes or no to confirm","","","1","January 2, 2024 1:30 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25290899","Direct Match","rgi.name","Please provide your name.","","","1","January 2, 2024 1:30 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25290877","Direct Match","rgi.insured relationship","Thank you for confirming the policy details AMIT PRATAPBHAI TANNA.  We will require few more details on the accident. What is your relationship with insured? Friend, Insured, Garage or Relative.","","","1","January 2, 2024 1:30 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25290859","Direct Match","rgi.policy holder","I can see the policy holder name is AMIT PRATAPBHAI TANNA. Please say yes or no to confirm","","","1","January 2, 2024 1:30 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25290829","Direct Match","rgi.insuredcheck","Are you saying 9867142197, Please say yes or no to confirm","","","1","January 2, 2024 1:29 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25290798","Direct Match","rgi.mobile no","Please provide your 10 digits registered mobile number attached to the policy","","","1","January 2, 2024 1:28 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25290782","Direct Match","rgi.workshop","I am sorry to hear about your vehicle incident. I will need few details to register your claim.Is your vehicle reported to workshop?","","","1","January 2, 2024 1:28 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
"25290764","Direct Match","rgi.register claim","Is this for theft claim or accidental claim?","","","1","January 2, 2024 1:28 PM","","TEXT","Direct Match","en","","Desktop","New Visitor"
